Price,Close,High,Low,Open,Volume
2002-10-02,26.886594772338867,26.886594772338867,26.886594772338867,26.886594772338867,0
2002-10-03,27.608816146850586,29.07153488310757,27.24313646278634,27.24313646278634,673264
2002-10-04,27.435104370117188,28.056758388848763,27.151702206611017,27.974481061356805,258296
2002-10-07,27.316265106201172,27.791649703944753,27.07857559724333,27.617952451277887,110976
2002-10-08,28.056774139404297,28.321891361227237,27.24313737315541,27.398552360041965,227352
2002-10-09,27.34368896484375,28.60528229894413,27.10599669887762,28.157325407265795,277040
2002-10-10,27.371112823486328,28.157324387082358,26.795168667897755,28.157324387082358,173224
2002-10-11,27.947059631347656,28.47729384213798,27.87392205026087,28.13903915565603,192536
2002-10-14,27.745933532714844,28.523002511390548,27.480816439149326,28.468150025501362,152744
2002-10-15,27.745933532714844,27.745933532714844,27.745933532714844,27.745933532714844,0
2002-10-16,27.8007869720459,31.283885071547193,27.627089752367553,31.283885071547193,247760
2002-10-17,27.8007869720459,27.974484191724247,27.44424998640857,27.974484191724247,144512
2002-10-18,28.385881423950195,29.199518046879298,28.001916694520464,28.34017146996638,512312
2002-10-21,28.824684143066406,29.793735331387538,28.70583942700898,29.05323382003304,646296
2002-10-22,27.782527923583984,29.07155003994198,27.608830541076973,29.07155003994198,229384
2002-10-23,27.654529571533203,28.303611650038125,27.444264842823056,27.974499335170776,153320
2002-10-24,27.169994354248047,28.047623128667965,26.987154561258258,27.95620323217307,168744
2002-10-25,26.612333297729492,27.1242852928218,26.53005594617682,26.694610649282165,172296
2002-10-28,26.2192325592041,26.69461727039618,25.999825304005686,26.420357503919508,134504
2002-10-29,26.447772979736328,26.658040400038164,25.999816078096035,26.146088459629134,143024
2002-10-30,26.895740509033203,27.380264949774624,26.51177574435606,26.69461557707576,164320
2002-10-31,27.316265106201172,27.425970102577057,26.914018102679496,27.060290501209366,118928
2002-11-01,27.032875061035156,27.901364416727265,26.886602611567184,27.44426475583668,108792
2002-11-04,27.233985900878906,27.42596823651728,27.023721260364447,27.42596823651728,56560
2002-11-05,26.941452026367188,27.297989162821207,26.767751943299565,26.978019437044466,70288
2002-11-06,26.941452026367188,26.941452026367188,26.941452026367188,26.941452026367188,0
2002-11-07,27.773361206054688,28.888684969579863,27.42596674327202,27.42596674327202,204880
2002-11-08,27.288835525512695,27.599662574855774,27.07857090711065,27.243125583258905,77664
2002-11-11,26.87744140625,27.42596061862245,26.822588927030157,27.42596061862245,66568
2002-11-12,27.01458168029785,27.425971249033353,26.694612015725795,26.694612015725795,106864
2002-11-13,26.786033630371094,27.224848082411476,26.63976121638622,27.15171327037616,106264
2002-11-14,27.151714324951172,27.718518904939465,26.79517722008115,27.20656683106526,211856
2002-11-15,27.736801147460938,27.910498424812094,27.425974000109235,27.755086246093416,154144
2002-11-18,28.02019691467285,28.331023989675064,27.67280244083162,27.974486968645653,217672
2002-11-19,28.02019691467285,28.02019691467285,28.02019691467285,28.02019691467285,0
2002-11-20,28.94353485107422,29.162942007252695,27.974483555546474,27.974483555546474,406128
2002-11-21,31.448444366455078,32.71003782100431,29.48291659355164,29.48291659355164,2664024
2002-11-22,30.963916778564453,33.03914653520682,30.26912508082458,30.26912508082458,1184016
2002-11-25,30.909061431884766,31.59471051959333,30.53423937262143,31.265598399510566,428920
2002-11-26,30.726245880126953,31.777575309477307,30.55254853239129,31.174203078997486,367496
2002-11-27,30.077144622802734,31.26560322491956,29.90344738509148,31.26560322491956,301128
2002-11-28,31.302175521850586,31.978682274004345,30.360551598031538,30.369694146691888,447680
2002-11-29,31.302175521850586,31.302175521850586,31.302175521850586,31.302175521850586,0
2002-12-02,34.65729904174805,35.8366156835555,32.527212813138675,32.81975773060312,1388680
2002-12-03,36.641090393066406,38.34150088634851,34.20932357774119,35.470916929901094,4082608
2002-12-04,35.41606140136719,37.43644133286982,34.93153714721236,36.00114808277491,2594928
2002-12-05,36.311981201171875,37.38159223366105,35.196657434049534,35.196657434049534,1720264
2002-12-06,37.26275634765625,37.79299071643074,36.302847280454166,36.93364410948982,1139968
2002-12-09,35.47092819213867,37.829560961114055,35.12353361962476,37.11648671651624,975768
2002-12-10,36.2845573425293,36.9336391831869,34.57500690577072,34.83098150691635,837808
2002-12-11,37.99412155151367,39.48426521946153,37.11648970975331,37.29932956054027,3286400
2002-12-12,38.30493927001953,39.49339800632085,38.0306795616423,38.0306795616423,2568024
2002-12-13,38.46034622192383,39.25569753685581,38.23179651247553,38.7620307224302,1112288
2002-12-16,36.805660247802734,39.25571298103506,36.58625299839476,38.94488581188089,1231456
2002-12-17,36.12913131713867,37.500429275179165,35.76345186166121,37.500429275179165,855656
2002-12-18,35.79087448120117,37.09817733734639,35.544039748124376,36.5313758905189,618096
2002-12-19,38.816871643066406,39.767637593055795,36.110843331625375,36.5130901424002,3770256
2002-12-20,39.13685607910156,40.18818483054484,38.39635440053704,39.310553314835545,2952072
2002-12-23,37.74727249145508,39.31969573493406,37.48215536514774,39.310553187837876,1277744
2002-12-24,39.30140686035156,39.49338917125004,37.710701465603336,37.84783128911462,1729840
2002-12-25,39.30140686035156,39.30140686035156,39.30140686035156,39.30140686035156,0
2002-12-26,40.416744232177734,40.91955375538079,38.94488306990955,39.603107561704746,2894448
2002-12-27,39.50254821777344,40.86470447564537,39.33799068687579,40.70014973466229,956984
2002-12-30,41.797176361083984,42.21770563861831,38.58833754609411,39.49339393239542,4253744
2002-12-31,43.963829040527344,44.67690592942346,40.95611490982021,42.07143879788356,9998480
2003-01-01,44.676910400390625,45.325989518816165,43.872413531633555,43.872413531633555,6027072
2003-01-02,42.638248443603516,46.02078534981856,42.35484614482964,44.99688396026429,5325328
2003-01-03,43.15933609008789,44.64947936974465,42.78451393566021,43.88155275452329,4198040
2003-01-06,41.87944030761719,44.01866456985171,41.59603817088791,43.82668229723427,4121520
2003-01-07,41.394935607910156,42.78451940541944,41.00183109686029,42.418839752381665,2650800
2003-01-08,42.87593460083008,43.25989931023596,41.632623359326395,41.94345047222381,2648456
2003-01-09,43.296470642089844,43.99126252743591,42.7479511731189,43.15019822571473,2630400
2003-01-10,40.64528274536133,43.881546221191485,40.416733025459294,43.881546221191485,1702816
2003-01-13,41.056678771972656,41.50463573625338,39.676237686198164,41.120671029776176,2421496
2003-01-14,41.60519027709961,42.875926122315605,41.32178807523807,41.48634275249265,2239360
2003-01-15,42.43711471557617,42.875929078452,41.70575558417401,41.943445069948766,2759760
2003-01-16,43.04049301147461,44.02782972488018,42.071444186161195,42.75709351911745,2842656
2003-01-17,42.0714225769043,43.1501758573735,41.88858284869509,42.51023680864127,1284144
2003-01-20,40.7275505065918,42.03485348096168,40.425866063248876,41.87029883730425,928872
2003-01-21,39.667091369628906,41.36750195262566,39.49339412935753,40.78241519017348,1147240
2003-01-22,39.84080505371094,40.773289471491275,39.54826294669851,40.00536260445065,1081352
2003-01-23,38.37807083129883,39.84078915229985,37.8661216508795,39.31055487690249,1001872
2003-01-24,37.00677490234375,39.109432630656784,36.48568313927543,38.487778418251565,1436848
2003-01-27,34.42874526977539,36.549685914768595,33.843658291498464,35.10525217559292,916832
2003-01-28,36.833065032958984,37.11646718769492,33.82535187055941,35.205792464340526,2043224
2003-01-29,35.79087448120117,37.48214185770749,35.507472362831095,36.95190779617327,1370440
2003-01-30,36.33940124511719,37.372444743164024,35.67203725645518,35.67203725645518,1203464
2003-01-31,35.461769104003906,36.65022748401377,35.233219415540475,35.65375140029583,1083040
2003-02-03,38.167808532714844,38.37807318830673,35.56234136341575,35.69947121443148,1566808
2003-02-04,36.9702033996582,39.10942829323036,36.577098983927684,38.21351447649335,1311144
2003-02-05,36.2845573425293,36.9336391831869,35.71775564287428,36.38511978937719,845080
2003-02-06,37.015907287597656,37.226174676647666,35.92801131961733,36.33940076220837,946624
2003-02-07,36.65938949584961,37.966693292079874,36.24799983816551,36.66853204622552,1023440
2003-02-10,35.44350051879883,36.73251902862637,35.32465296085831,36.202284662166406,449688
2003-02-11,35.12352752685547,36.37597851253536,34.92240262613203,35.47092203910793,701960
2003-02-12,34.65729904174805,35.65377580761899,34.39218177962313,35.489221035242174,459064
2003-02-13,34.65729904174805,34.65729904174805,34.65729904174805,34.65729904174805,0
2003-02-14,32.90201950073242,34.99553452859178,32.5911924171491,33.37740406850488,790336
2003-02-17,34.99552536010742,35.105230320825214,33.48709749475946,33.82535213204513,795272
2003-02-18,34.785282135009766,35.836611292835286,34.61158483213458,35.544066411213585,819688
2003-02-19,34.80353927612305,35.443478249385734,34.675549249540495,35.28806338277122,455960
2003-02-20,34.6938362121582,34.9132433140154,33.51452059850216,33.93505250451085,542944
2003-02-21,34.090484619140625,35.068678793286075,33.9533547511715,34.73956655217732,494544
2003-02-24,34.300743103027344,34.91325467884816,34.00819834538122,34.91325467884816,326488
2003-02-25,33.496253967285156,34.37388564820078,33.19456938474269,33.19456938474269,264440
2003-02-26,32.91117858886719,34.33733021903447,32.65520387136429,33.8436630981845,422312
2003-02-27,33.41397476196289,33.97163673184166,32.69175808158864,32.72832548504163,280480
2003-02-28,35.141807556152344,35.47091974059423,33.67908921633403,34.65728322205305,694688
2003-03-03,34.757850646972656,35.827461912300244,33.84365155357426,33.84365155357426,500896
2003-03-04,33.88936233520508,34.3738867505638,33.64252745799861,34.3738867505638,255760
2003-03-05,34.0264778137207,34.373872214820125,32.86544431177616,33.51452596743225,471552
2003-03-06,33.103153228759766,34.300754725674395,32.911170840871776,34.300754725674395,265080
2003-03-07,32.17979431152344,33.62422714476865,32.04266450621865,33.62422714476865,518664
2003-03-10,30.004018783569336,32.362651597597946,29.52863408481394,32.06096697833191,346400
2003-03-11,30.726245880126953,31.777575309477307,28.943556847750262,29.25438412105336,497168
2003-03-12,30.26913833618164,31.57644217409143,30.13200844591496,31.57644217409143,481872
2003-03-13,30.66222381591797,31.247310425475508,29.985717336432288,30.872491190700522,390112
2003-03-14,30.66222381591797,30.662223815917972,30.662223815917972,30.662223815917972,0
2003-03-17,30.570817947387695,31.448449658634782,29.455496697396324,29.82117634458975,373856
2003-03-18,30.570817947387695,30.570817947387695,30.570817947387695,30.570817947387695,0
2003-03-19,30.506832122802734,31.631296159321323,30.214287227328605,31.35703636603241,374256
2003-03-20,31.24732780456543,31.44845274623392,29.985734013850944,30.625673459268494,537616
2003-03-21,31.24732780456543,31.24732780456543,31.24732780456543,31.24732780456543,0
2003-03-24,30.4153995513916,31.996962586111025,30.16856472404754,31.7227029068015,328920
2003-03-25,29.976581573486328,31.06447771377893,29.34578488625059,31.06447771377893,351496
2003-03-26,29.83945083618164,30.89992209322167,29.34578399977561,30.89992209322167,260264
2003-03-27,29.556055068969727,29.98572975149648,29.254370489264858,29.601765022859205,241056
2003-03-28,29.38235855102539,30.35141015616284,29.254371234855746,30.35141015616284,218000
2003-03-31,28.075056076049805,29.044107719970512,23.750892480888012,23.750892480888012,230712
2003-04-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-24,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-25,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-28,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-04-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-01,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-05,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-06,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-12,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-13,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-19,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-20,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-26,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-27,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-28,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-05-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-05,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-06,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-12,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-13,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-19,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-20,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-24,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-25,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-26,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-27,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-06-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-01,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-24,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-25,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-28,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-07-31,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-01,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-05,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-06,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-12,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-13,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-19,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-20,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-25,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-26,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-27,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-28,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-08-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-01,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-05,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-12,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-19,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-24,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-25,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-26,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-09-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-01,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-02,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-06,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-08,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-09,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-13,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-15,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-16,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-20,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-22,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-23,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-24,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-27,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-28,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-29,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-30,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-10-31,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-03,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-04,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-05,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-06,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-07,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-10,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-11,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-12,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-13,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-14,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-17,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-18,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-19,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-20,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
2003-11-21,28.075056076049805,28.075056076049805,28.075056076049805,28.075056076049805,0
