Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2022-12-12,3145.3310546875,3286.449951171875,3296.0,3236.10009765625,3255.5,1527610.0
2022-12-13,3189.021240234375,3332.10009765625,3336.449951171875,3267.800048828125,3277.199951171875,1378016.0
2022-12-14,3220.843505859375,3365.35009765625,3377.0,3340.89990234375,3348.800048828125,1213311.0
2022-12-15,3163.1806640625,3305.10009765625,3364.75,3298.949951171875,3358.800048828125,1415694.0
2022-12-16,3101.114990234375,3240.25,3292.0,3225.199951171875,3275.0,2703680.0
2022-12-19,3064.55517578125,3202.050048828125,3245.5,3194.5,3227.0,2120965.0
2022-12-20,3104.656494140625,3243.949951171875,3249.0,3163.64990234375,3198.89990234375,1529971.0
2022-12-21,3128.199951171875,3268.550048828125,3283.050048828125,3240.0,3249.0,1432566.0
2022-12-22,3119.729736328125,3259.699951171875,3294.0,3245.10009765625,3294.0,1384101.0
2022-12-23,3089.7255859375,3228.35009765625,3266.85009765625,3217.0,3217.0,1360281.0
2022-12-26,3113.2216796875,3252.89990234375,3272.0,3225.050048828125,3228.35009765625,870157.0
2022-12-27,3119.538330078125,3259.5,3273.800048828125,3231.5,3269.199951171875,835883.0
2022-12-28,3117.24169921875,3257.10009765625,3266.10009765625,3226.0,3249.800048828125,910795.0
2022-12-29,3128.391357421875,3268.75,3271.5,3228.0,3231.10009765625,1037927.0
2022-12-30,3116.85888671875,3256.699951171875,3299.0,3246.199951171875,3286.050048828125,1163131.0
2023-01-02,3121.404541015625,3261.449951171875,3266.85009765625,3235.199951171875,3261.0,709547.0
2023-01-03,3169.162353515625,3311.35009765625,3320.0,3245.300048828125,3252.0,1245178.0
2023-01-04,3172.3203125,3314.64990234375,3327.35009765625,3286.199951171875,3306.699951171875,1231668.0
2023-01-05,3168.9228515625,3311.10009765625,3337.300048828125,3281.949951171875,3330.199951171875,1826057.0
2023-01-06,3073.647705078125,3211.550048828125,3301.550048828125,3200.0,3300.0,2488376.0
2023-01-09,3177.392822265625,3319.949951171875,3327.0,3221.14990234375,3229.0,2885060.0
2023-01-10,3145.28369140625,3286.39990234375,3298.0,3230.10009765625,3285.0,3864655.0
2023-01-11,3185.76708984375,3328.699951171875,3349.5,3271.14990234375,3290.10009765625,2720512.0
2023-01-12,3191.174560546875,3334.35009765625,3350.0,3315.550048828125,3329.0,2250391.0
2023-01-13,3229.647705078125,3374.550048828125,3379.0,3305.0,3342.89990234375,1742837.0
2023-01-16,3198.47021484375,3334.050048828125,3353.0,3298.050048828125,3317.0,1843607.0
2023-01-17,3241.016357421875,3378.39990234375,3381.800048828125,3321.0,3330.0,1688475.0
2023-01-18,3252.14453125,3390.0,3408.949951171875,3372.25,3380.0,2421189.0
2023-01-19,3235.93212890625,3373.10009765625,3387.0,3361.0,3380.0,1585044.0
2023-01-20,3226.3388671875,3363.10009765625,3394.64990234375,3355.60009765625,3365.0,1529349.0
2023-01-23,3276.031982421875,3414.89990234375,3419.0,3355.60009765625,3388.0,1067916.0
2023-01-24,3296.5625,3436.300048828125,3451.949951171875,3417.300048828125,3425.0,1387863.0
2023-01-25,3290.2783203125,3429.75,3435.0,3405.0,3425.300048828125,874110.0
2023-01-26,,3420.4000244140625,,,,
2023-01-27,3272.3388671875,3411.050048828125,3446.0,3382.300048828125,3426.0,1785879.0
2023-01-30,3294.019775390625,3433.64990234375,3458.449951171875,3385.550048828125,3420.0,1953798.0
2023-01-31,3222.11767578125,3358.699951171875,3449.0,3351.0,3449.0,2820375.0
2023-02-01,3269.748779296875,3408.35009765625,3419.0,3355.0,3363.0,2205161.0
2023-02-02,3319.681884765625,3460.39990234375,3469.0,3420.10009765625,3427.0,1813847.0
2023-02-03,3340.691162109375,3482.300048828125,3504.0,3452.89990234375,3504.0,1804469.0
2023-02-06,3319.250244140625,3459.949951171875,3473.14990234375,3436.85009765625,3473.14990234375,1138714.0
2023-02-07,3331.337890625,3472.550048828125,3493.0,3461.39990234375,3468.89990234375,1455647.0
2023-02-08,3376.95458984375,3520.10009765625,3539.89990234375,3478.050048828125,3478.050048828125,1986946.0
2023-02-09,3396.8603515625,3540.85009765625,3547.60009765625,3505.300048828125,3515.0,1655427.0
2023-02-10,3393.69482421875,3537.550048828125,3542.35009765625,3508.14990234375,3520.0,1187821.0
2023-02-13,3340.787109375,3482.39990234375,3549.0,3473.39990234375,3549.0,1087939.0
2023-02-14,3357.767578125,3500.10009765625,3524.85009765625,3495.0,3505.0,1579818.0
2023-02-15,3377.482177734375,3520.64990234375,3526.0,3460.14990234375,3487.0,1429449.0
2023-02-16,3413.361083984375,3558.050048828125,3575.0,3527.0,3527.199951171875,1618931.0
2023-02-17,3358.77490234375,3501.14990234375,3538.89990234375,3490.0,3526.14990234375,1061369.0
2023-02-20,3345.48779296875,3487.300048828125,3522.0,3475.050048828125,3502.0,1296082.0
2023-02-21,3310.663818359375,3451.0,3508.89990234375,3444.75,3494.0,1139541.0
2023-02-22,3263.22509765625,3401.550048828125,3447.0,3395.0,3414.949951171875,1218430.0
2023-02-23,3274.97705078125,3413.800048828125,3452.39990234375,3408.0,3421.0,1441570.0
2023-02-24,3262.169921875,3400.449951171875,3433.949951171875,3382.300048828125,3422.5,977592.0
2023-02-27,3196.359619140625,3331.85009765625,3390.0,3316.0,3390.0,1128022.0
2023-02-28,3178.132080078125,3312.85009765625,3392.0,3299.89990234375,3328.5,4116217.0
2023-03-01,3248.01953125,3385.699951171875,3389.0,3315.0,3323.0,1669307.0
2023-03-02,3186.3828125,3321.449951171875,3369.89990234375,3318.0,3361.0,1556538.0
2023-03-03,3206.240478515625,3342.14990234375,3358.0,3331.10009765625,3354.0,1043190.0
2023-03-06,3234.732421875,3371.85009765625,3404.949951171875,3359.0,3361.89990234375,1334132.0
2023-03-07,,3381.125,,,,
2023-03-08,3252.528076171875,3390.39990234375,3396.0,3330.85009765625,3364.0,1844590.0
2023-03-09,3201.15625,3336.85009765625,3385.0,3330.85009765625,3385.0,1648500.0
2023-03-10,3195.5439453125,3331.0,3337.25,3290.0,3312.89990234375,1024404.0
2023-03-13,3148.48828125,3281.949951171875,3369.800048828125,3272.0,3333.0,1901233.0
2023-03-14,3084.213134765625,3214.949951171875,3304.39990234375,3209.39990234375,3280.0,2670334.0
2023-03-15,3068.815673828125,3198.89990234375,3260.35009765625,3192.0,3250.0,1780522.0
2023-03-16,3055.481201171875,3185.0,3219.800048828125,3172.0,3208.0,1901060.0
2023-03-17,3050.012939453125,3179.300048828125,3221.39990234375,3144.0,3150.5,6739966.0
2023-03-20,3015.47705078125,3143.300048828125,3169.64990234375,3095.050048828125,3169.64990234375,2289468.0
2023-03-21,2979.78955078125,3106.10009765625,3156.75,3097.449951171875,3143.300048828125,1815297.0
2023-03-22,3003.4853515625,3130.800048828125,3143.5,3106.10009765625,3130.050048828125,1123939.0
2023-03-23,2997.585205078125,3124.64990234375,3146.35009765625,3101.0,3114.89990234375,1372218.0
2023-03-24,2993.60400390625,3120.5,3170.0,3106.0,3148.89990234375,1329577.0
2023-03-27,2995.330810546875,3122.300048828125,3152.75,3106.0,3135.0,1524217.0
2023-03-28,2989.191162109375,3115.89990234375,3149.550048828125,3110.14990234375,3127.0,1303530.0
2023-03-29,3011.255859375,3138.89990234375,3150.0,3104.10009765625,3129.0,1740616.0
2023-03-30,,3172.39990234375,,,,
2023-03-31,3075.531005859375,3205.89990234375,3213.0,3152.0,3189.949951171875,2382581.0
2023-04-03,3069.87109375,3200.0,3224.949951171875,3173.75,3224.949951171875,1521830.0
2023-04-04,,3219.9000244140625,,,,
2023-04-05,3108.052734375,3239.800048828125,3264.35009765625,3185.5,3185.5,2655065.0
2023-04-06,3089.7294921875,3220.699951171875,3257.35009765625,3215.0,3225.0,1703464.0
2023-04-07,,3231.3749389648438,,,,
2023-04-10,3130.692626953125,3263.39990234375,3272.0,3215.0,3220.0,2203187.0
2023-04-11,3083.110107421875,3213.800048828125,3272.949951171875,3192.14990234375,3264.0,2348779.0
2023-04-12,3109.826904296875,3241.64990234375,3260.949951171875,3199.0,3227.949951171875,2417727.0
2023-04-13,3059.175048828125,3188.85009765625,3230.0,3180.0,3210.0,4174070.0
2023-04-14,,3176.5125732421875,,,,
2023-04-17,3011.8310546875,3139.5,3163.39990234375,3070.25,3134.10009765625,5505048.0
2023-04-18,3003.437255859375,3130.75,3156.85009765625,3110.60009765625,3154.949951171875,2617302.0
2023-04-19,2963.9609375,3089.60009765625,3140.0,3071.5,3130.75,3298034.0
2023-04-20,2978.542236328125,3104.800048828125,3113.0,3078.0,3090.0,2419999.0
2023-04-21,3032.313232421875,3160.85009765625,3164.449951171875,3100.800048828125,3110.0,1929184.0
2023-04-24,3045.69580078125,3174.800048828125,3180.949951171875,3126.14990234375,3151.10009765625,1640676.0
2023-04-25,3046.84716796875,3176.0,3191.199951171875,3147.5,3183.0,2024090.0
2023-04-26,3068.09619140625,3198.14990234375,3208.39990234375,3181.0,3181.0,2000029.0
2023-04-27,3058.310791015625,3187.949951171875,3199.199951171875,3170.64990234375,3185.0,2434446.0
2023-04-28,3088.33837890625,3219.25,3227.25,3196.25,3200.39990234375,2931312.0
2023-05-01,,3219.3624267578125,,,,
2023-05-02,3088.482177734375,3219.39990234375,3235.0,3210.0,3235.0,2321159.0
2023-05-03,3050.58837890625,3179.89990234375,3216.0,3173.14990234375,3216.0,2468285.0
2023-05-04,3089.7294921875,3220.699951171875,3224.449951171875,3178.0,3180.14990234375,1953253.0
2023-05-05,3099.322509765625,3230.699951171875,3244.0,3210.050048828125,3220.0,1710027.0
2023-05-08,3118.413818359375,3250.60009765625,3254.85009765625,3231.300048828125,3245.0,928235.0
2023-05-09,3149.735595703125,3283.25,3298.0,3246.0,3252.60009765625,1107375.0
2023-05-10,3153.1416015625,3286.800048828125,3306.5,3266.050048828125,3290.0,1559987.0
2023-05-11,3148.68017578125,3282.14990234375,3309.699951171875,3272.0,3309.0,1719623.0
2023-05-12,3141.14990234375,3274.300048828125,3290.0,3260.0,3279.14990234375,1027479.0
2023-05-15,3122.6826171875,3255.050048828125,3292.0,3248.35009765625,3284.0,1150390.0
2023-05-16,3125.656494140625,3258.14990234375,3285.0,3250.449951171875,3256.199951171875,986306.0
2023-05-17,3078.217529296875,3208.699951171875,3280.0,3198.25,3255.949951171875,1588815.0
2023-05-18,3069.7275390625,3199.85009765625,3228.949951171875,3195.0,3225.949951171875,1369364.0
2023-05-19,3091.792236328125,3222.85009765625,3234.5,3203.050048828125,3210.0,1152449.0
2023-05-22,3164.5576171875,3298.699951171875,3308.449951171875,3217.050048828125,3230.0,1333243.0
2023-05-23,3162.97412109375,3297.050048828125,3327.949951171875,3290.10009765625,3306.0,1687418.0
2023-05-24,3169.0185546875,3303.35009765625,3317.199951171875,3276.0,3276.0,1016555.0
2023-05-25,3159.56884765625,3293.5,3306.0,3267.10009765625,3294.0,1374917.0
2023-05-26,3193.529296875,3328.89990234375,3338.64990234375,3291.0,3293.5,1791115.0
2023-05-29,3185.326904296875,3320.35009765625,3372.0,3312.0,3360.800048828125,1210372.0
2023-05-30,3181.345703125,3316.199951171875,3326.949951171875,3301.35009765625,3315.0,1344224.0
2023-05-31,3155.73193359375,3289.5,3327.699951171875,3265.14990234375,3309.0,5815424.0
2023-06-01,3188.8291015625,3324.0,3340.0,3297.5,3314.0,1177314.0
2023-06-02,3171.17626953125,3305.60009765625,3335.89990234375,3297.449951171875,3326.25,2030661.0
2023-06-05,3155.15576171875,3288.89990234375,3327.0,3285.050048828125,3315.0,1861468.0
2023-06-06,3100.857177734375,3232.300048828125,3288.85009765625,3220.60009765625,3280.0,2022849.0
2023-06-07,3141.7255859375,3274.89990234375,3278.85009765625,3241.0,3253.0,1567196.0
2023-06-08,3104.8388671875,3236.449951171875,3270.0,3233.0,3261.0,1759366.0
2023-06-09,3078.79296875,3209.300048828125,3250.0,3205.35009765625,3245.0,1775689.0
2023-06-12,3114.86376953125,3246.89990234375,3254.39990234375,3211.0,3215.0,2324605.0
2023-06-13,3111.793701171875,3243.699951171875,3265.0,3239.0,3260.0,1371928.0
2023-06-14,3118.844970703125,3251.050048828125,3255.85009765625,3225.85009765625,3243.699951171875,1658544.0
2023-06-15,3108.45556640625,3216.300048828125,3247.449951171875,3210.0,3245.300048828125,2273810.0
2023-06-16,3068.443359375,3174.89990234375,3199.39990234375,3156.0,3197.0,4156189.0
2023-06-19,3102.75341796875,3210.39990234375,3214.89990234375,3175.0,3190.0,1468186.0
2023-06-20,3119.47314453125,3227.699951171875,3232.5,3201.050048828125,3214.0,1528452.0
2023-06-21,3148.950439453125,3258.199951171875,3261.39990234375,3223.949951171875,3250.0,1645987.0
2023-06-22,3129.9111328125,3238.5,3267.64990234375,3230.10009765625,3260.0,1529603.0
2023-06-23,3108.504150390625,3216.35009765625,3249.39990234375,3209.14990234375,3237.300048828125,1119505.0
2023-06-26,3082.698974609375,3189.64990234375,3213.89990234375,3173.0,3205.0,1978803.0
2023-06-27,3090.141357421875,3197.35009765625,3209.64990234375,3182.300048828125,3202.0,863542.0
2023-06-28,3107.6337890625,3215.449951171875,3230.949951171875,3193.39990234375,3208.0,1575872.0
2023-06-29,,3258.8499755859375,,,,
2023-06-30,3191.523681640625,3302.25,3310.0,3214.10009765625,3220.0,2672406.0
2023-07-03,3162.57763671875,3272.300048828125,3318.800048828125,3268.75,3314.300048828125,1687264.0
2023-07-04,3197.90234375,3308.85009765625,3315.0,3277.300048828125,3290.0,1656681.0
2023-07-05,3208.630126953125,3319.949951171875,3329.0,3305.0,3320.0,1453008.0
2023-07-06,3211.481201171875,3322.89990234375,3328.449951171875,3302.0,3306.550048828125,1848238.0
2023-07-07,3217.618408203125,3329.25,3356.89990234375,3302.0,3302.0,1789326.0
2023-07-10,3162.2392578125,3271.949951171875,3324.75,3265.199951171875,3324.75,1407431.0
2023-07-11,3162.674072265625,3272.39990234375,3295.0,3260.800048828125,3295.0,1110172.0
2023-07-12,3150.593505859375,3259.89990234375,3289.14990234375,3250.10009765625,3280.949951171875,1515240.0
2023-07-13,3228.53955078125,3340.550048828125,3367.449951171875,3272.75,3284.0,4585146.0
2023-07-14,3396.8017578125,3514.64990234375,3524.85009765625,3352.0,3365.0,6306101.0
2023-07-17,3374.621337890625,3491.699951171875,3549.89990234375,3477.050048828125,3510.0,2743228.0
2023-07-18,3379.598876953125,3496.85009765625,3524.0,3465.0,3476.0,2600090.0
2023-07-19,3353.697265625,3470.050048828125,3516.85009765625,3445.64990234375,3500.0,2405370.0
2023-07-20,3355.877685546875,3463.300048828125,3478.89990234375,3436.050048828125,3453.10009765625,1715404.0
2023-07-21,3263.824462890625,3368.300048828125,3434.89990234375,3359.050048828125,3404.050048828125,3770223.0
2023-07-24,3289.45361328125,3394.75,3413.449951171875,3372.10009765625,3381.0,1680132.0
2023-07-25,3293.71728515625,3399.14990234375,3406.800048828125,3380.199951171875,3397.5,1272980.0
2023-07-26,3283.203857421875,3388.300048828125,3420.85009765625,3385.0,3400.35009765625,1066803.0
2023-07-27,3291.536865234375,3396.89990234375,3411.64990234375,3385.050048828125,3394.949951171875,1701769.0
2023-07-28,3251.32421875,3355.39990234375,3393.699951171875,3331.0,3385.0,2599831.0
2023-07-31,3315.325439453125,3421.449951171875,3426.64990234375,3360.89990234375,3364.39990234375,2743678.0
2023-08-01,3344.9765625,3452.050048828125,3460.0,3415.0,3415.0,1956167.0
2023-08-02,3333.93017578125,3440.64990234375,3446.39990234375,3413.60009765625,3434.949951171875,1914899.0
2023-08-03,3294.492431640625,3399.949951171875,3433.25,3368.0,3420.0,2026351.0
2023-08-04,3336.739990234375,3443.550048828125,3471.0,3401.25,3401.25,2248493.0
2023-08-07,3375.984130859375,3484.050048828125,3488.0,3441.25,3453.949951171875,1853889.0
2023-08-08,3362.951171875,3470.60009765625,3489.949951171875,3456.60009765625,3484.050048828125,1634225.0
2023-08-09,3355.10205078125,3462.5,3467.0,3425.050048828125,3464.89990234375,1794589.0
2023-08-10,3335.335205078125,3442.10009765625,3464.89990234375,3430.050048828125,3450.0,1096701.0
2023-08-11,3341.827392578125,3448.800048828125,3466.64990234375,3414.0,3438.10009765625,1679974.0
2023-08-14,3342.844970703125,3449.85009765625,3455.0,3411.0,3440.699951171875,1190425.0
2023-08-15,,3454.125,,,,
2023-08-16,3351.12939453125,3458.39990234375,3466.0,3435.199951171875,3450.0,1328445.0
2023-08-17,3329.18212890625,3435.75,3460.800048828125,3413.199951171875,3455.0,1843241.0
2023-08-18,3262.6611328125,3367.10009765625,3410.0,3356.5,3410.0,2526749.0
2023-08-21,3296.1396484375,3401.64990234375,3409.75,3372.0,3375.0,1375579.0
2023-08-22,3277.244384765625,3382.14990234375,3411.0,3365.050048828125,3400.0,1222012.0
2023-08-23,3292.84521484375,3398.25,3402.0,3376.0,3388.0,1330046.0
2023-08-24,3282.6708984375,3387.75,3413.050048828125,3378.10009765625,3408.0,1152881.0
2023-08-25,3276.42041015625,3381.300048828125,3385.800048828125,3350.25,3375.0,1158046.0
2023-08-28,3270.848876953125,3375.550048828125,3394.0,3360.10009765625,3394.0,1037485.0
2023-08-29,3271.4306640625,3376.14990234375,3389.550048828125,3365.0,3381.050048828125,944517.0
2023-08-30,3285.771484375,3390.949951171875,3408.10009765625,3383.050048828125,3398.0,1188200.0
2023-08-31,3252.6806640625,3356.800048828125,3417.39990234375,3343.64990234375,3401.0,3417652.0
2023-09-01,3274.385986328125,3379.199951171875,3389.0,3356.800048828125,3366.0,1277950.0
2023-09-04,3312.467041015625,3418.5,3432.85009765625,3370.050048828125,3378.0,1828332.0
2023-09-05,3322.98046875,3429.35009765625,3447.0,3405.14990234375,3420.0,1501842.0
2023-09-06,3323.51318359375,3429.89990234375,3443.89990234375,3398.10009765625,3434.0,1314818.0
2023-09-07,3348.0771484375,3455.25,3460.0,3422.300048828125,3430.800048828125,1885092.0
2023-09-08,3335.1416015625,3441.89990234375,3465.0,3435.050048828125,3455.25,1518917.0
2023-09-11,3372.689453125,3480.64990234375,3485.699951171875,3445.0,3462.0,1783604.0
2023-09-12,3469.733154296875,3580.800048828125,3589.89990234375,3483.0,3492.0,4476016.0
2023-09-13,3457.1845703125,3567.85009765625,3588.85009765625,3545.0,3571.10009765625,1754929.0
2023-09-14,3449.626953125,3560.050048828125,3597.699951171875,3545.60009765625,3570.050048828125,2604721.0
2023-09-15,3486.690185546875,3598.300048828125,3607.35009765625,3562.449951171875,3567.85009765625,2952897.0
2023-09-18,3494.296630859375,3606.14990234375,3619.300048828125,3575.25,3580.050048828125,1395753.0
2023-09-19,,3606.0999755859375,,,,
2023-09-20,3494.199951171875,3606.050048828125,3625.0,3580.0,3580.0,1649396.0
2023-09-21,3474.093505859375,3585.300048828125,3605.0,3528.0,3588.550048828125,2004073.0
2023-09-22,3491.8740234375,3603.64990234375,3633.75,3565.050048828125,3584.0,1989083.0
2023-09-25,3466.196044921875,3577.14990234375,3620.0,3558.64990234375,3602.5,1238778.0
2023-09-26,3474.48095703125,3585.699951171875,3594.949951171875,3536.0,3567.60009765625,1726062.0
2023-09-27,3477.96923828125,3589.300048828125,3614.0,3555.699951171875,3590.0,1541134.0
2023-09-28,3427.049560546875,3536.75,3602.800048828125,3527.35009765625,3600.0,1755753.0
2023-09-29,3419.15234375,3528.60009765625,3568.449951171875,3505.550048828125,3537.199951171875,2243791.0
2023-10-02,,3517.53759765625,,,,
2023-10-03,3404.859375,3513.85009765625,3534.199951171875,3480.10009765625,3534.199951171875,1948148.0
2023-10-04,3428.018310546875,3537.75,3548.0,3477.300048828125,3486.300048828125,1788138.0
2023-10-05,3478.017822265625,3589.35009765625,3624.0,3551.199951171875,3554.0,2990768.0
2023-10-06,3509.0732421875,3621.39990234375,3634.949951171875,3575.050048828125,3591.0,2075691.0
2023-10-09,3525.498046875,3638.35009765625,3679.0,3631.0,3645.050048828125,4233074.0
2023-10-10,3516.34130859375,3628.89990234375,3648.0,3601.35009765625,3640.050048828125,1848148.0
2023-10-11,3497.930419921875,3609.89990234375,3650.0,3605.0,3650.0,2426417.0
2023-10-12,3432.669677734375,3542.550048828125,3588.64990234375,3538.10009765625,3575.0,4241281.0
2023-10-13,3460.091552734375,3570.85009765625,3577.0,3525.0,3530.0,2890357.0
2023-10-16,3414.743408203125,3524.050048828125,3574.64990234375,3519.10009765625,3566.0,1671104.0
2023-10-17,3398.2705078125,3507.050048828125,3534.14990234375,3503.35009765625,3530.0,1672065.0
2023-10-18,3379.08447265625,3487.25,3522.699951171875,3484.0,3511.0,1408245.0
2023-10-19,3357.128662109375,3455.64990234375,3476.85009765625,3451.89990234375,3469.5,1514545.0
2023-10-20,3394.91943359375,3494.550048828125,3499.5,3444.050048828125,3450.39990234375,1481211.0
2023-10-23,3312.92578125,3410.14990234375,3478.949951171875,3401.300048828125,3473.0,1106272.0
2023-10-24,,3400.125,,,,
2023-10-25,3293.44775390625,3390.10009765625,3425.0,3377.199951171875,3390.5,1518537.0
2023-10-26,3241.618408203125,3336.75,3373.699951171875,3330.0,3368.050048828125,1984471.0
2023-10-27,3255.4140625,3350.949951171875,3362.0,3337.0,3350.0,1108851.0
2023-10-30,3282.22705078125,3378.550048828125,3382.85009765625,3333.75,3350.0,910972.0
2023-10-31,3272.7060546875,3368.75,3399.0,3350.050048828125,3399.0,999811.0
2023-11-01,3235.6923828125,3330.64990234375,3371.60009765625,3311.0,3355.0,1563475.0
2023-11-02,3264.30322265625,3360.10009765625,3375.949951171875,3343.199951171875,3343.199951171875,1245384.0
2023-11-03,3255.36474609375,3350.89990234375,3387.89990234375,3344.300048828125,3382.0,1402598.0
2023-11-06,3283.878662109375,3380.25,3392.300048828125,3359.0,3375.0,1099852.0
2023-11-07,3274.357666015625,3370.449951171875,3404.14990234375,3366.0,3378.0,1191144.0
2023-11-08,3285.1416015625,3381.550048828125,3401.949951171875,3369.550048828125,3371.449951171875,992899.0
2023-11-09,3252.013671875,3347.449951171875,3391.5,3342.050048828125,3390.10009765625,2112352.0
2023-11-10,3238.412841796875,3333.449951171875,3347.449951171875,3322.35009765625,3338.0,1338557.0
2023-11-13,3236.567138671875,3331.550048828125,3356.0,3327.0,3356.0,1030990.0
2023-11-14,,3367.925048828125,,,,
2023-11-15,3307.2431640625,3404.300048828125,3413.0,3356.050048828125,3383.10009765625,2059802.0
2023-11-16,3398.1259765625,3497.85009765625,3529.35009765625,3414.199951171875,3430.050048828125,3951984.0
2023-11-17,3402.5947265625,3502.449951171875,3524.5,3492.550048828125,3497.85009765625,2021292.0
2023-11-20,3419.255615234375,3519.60009765625,3533.89990234375,3491.25,3491.25,1475621.0
2023-11-21,3410.12353515625,3510.199951171875,3539.050048828125,3501.0,3519.60009765625,1807236.0
2023-11-22,3429.504638671875,3530.14990234375,3532.64990234375,3481.10009765625,3500.0,1798051.0
2023-11-23,3408.229248046875,3508.25,3544.0,3500.0,3530.0,2729804.0
2023-11-24,3358.537841796875,3457.10009765625,3504.550048828125,3453.0,3494.25,1989733.0
2023-11-27,,3466.887451171875,,,,
2023-11-28,3371.215576171875,3470.14990234375,3481.25,3433.0,3457.10009765625,1689195.0
2023-11-29,3413.572265625,3513.75,3518.0,3475.800048828125,3481.0,1441634.0
2023-11-30,3388.168212890625,3487.60009765625,3516.64990234375,3481.0,3499.449951171875,3266235.0
2023-12-01,3411.5322265625,3511.64990234375,3516.949951171875,3490.050048828125,3500.0,1172141.0
2023-12-04,3412.309326171875,3512.449951171875,3547.800048828125,3498.0,3544.64990234375,1625213.0
2023-12-05,3430.91357421875,3531.60009765625,3538.0,3502.800048828125,3538.0,1377656.0
2023-12-06,3501.346923828125,3604.10009765625,3612.85009765625,3525.14990234375,3532.60009765625,1896572.0
2023-12-07,3511.8388671875,3614.89990234375,3630.550048828125,3591.699951171875,3605.0,1967653.0
2023-12-08,3523.30224609375,3626.699951171875,3645.0,3602.050048828125,3633.0,1641155.0
2023-12-11,3539.04052734375,3642.89990234375,3653.0,3615.0,3622.89990234375,1102503.0
2023-12-12,3567.408203125,3672.10009765625,3698.39990234375,3631.0,3638.949951171875,2236866.0
2023-12-13,3491.097900390625,3593.550048828125,3650.0,3563.0,3643.550048828125,3850968.0
2023-12-14,3562.696044921875,3667.25,3678.0,3627.60009765625,3630.0,3290396.0
2023-12-15,3750.92236328125,3861.0,3895.949951171875,3666.699951171875,3666.699951171875,8531230.0
2023-12-18,3749.17333984375,3859.199951171875,3929.0,3830.14990234375,3858.10009765625,2521612.0
2023-12-19,3707.3994140625,3816.199951171875,3855.10009765625,3790.0,3845.0,2004435.0
2023-12-20,3672.27978515625,3780.050048828125,3898.800048828125,3766.550048828125,3827.25,2586083.0
2023-12-21,3679.517822265625,3787.5,3806.699951171875,3743.35009765625,3756.25,1517562.0
2023-12-22,3714.97705078125,3824.0,3845.949951171875,3762.0,3800.0,2413058.0
2023-12-25,,3802.6625366210938,,,,
2023-12-26,3687.338134765625,3795.550048828125,3834.0,3790.14990234375,3819.85009765625,1285231.0
2023-12-27,3702.541748046875,3811.199951171875,3818.199951171875,3768.0,3799.0,1293976.0
2023-12-28,3691.56396484375,3799.89990234375,3838.0,3792.10009765625,3824.0,1682889.0
2023-12-29,3685.24951171875,3793.39990234375,3822.60009765625,3765.39990234375,3792.0,1574996.0
2024-01-01,3702.44482421875,3811.10009765625,3832.0,3773.0,3790.0,825907.0
2024-01-02,3675.34033203125,3783.199951171875,3811.10009765625,3767.25,3811.10009765625,1344068.0
2024-01-03,3586.498046875,3691.75,3771.85009765625,3687.050048828125,3767.0,1803075.0
2024-01-04,3562.259033203125,3666.800048828125,3719.0,3651.0,3701.75,3598144.0
2024-01-05,3631.331787109375,3737.89990234375,3747.75,3674.85009765625,3675.0,1963127.0
2024-01-08,3573.430908203125,3678.300048828125,3739.75,3672.39990234375,3737.89990234375,1067805.0
2024-01-09,3584.700439453125,3689.89990234375,3752.35009765625,3682.75,3709.949951171875,1370944.0
2024-01-10,3607.190185546875,3713.050048828125,3729.25,3688.0,3690.0,1292227.0
2024-01-11,3629.048828125,3735.550048828125,3773.0,3707.0,3724.0,1777909.0
2024-01-12,3772.100830078125,3882.800048828125,3905.25,3821.60009765625,3848.0,6813450.0
2024-01-15,3792.502197265625,3903.800048828125,3965.0,3885.0,3960.0,2801505.0
2024-01-16,3751.214111328125,3861.300048828125,3899.0,3855.550048828125,3899.0,1432672.0
2024-01-17,3773.849365234375,3884.60009765625,3909.949951171875,3812.550048828125,3819.0,3458696.0
2024-01-18,3791.33642578125,3902.60009765625,3908.800048828125,3862.0,3898.0,2239110.0
2024-01-19,3839.48779296875,3943.050048828125,3963.550048828125,3915.050048828125,3945.0,2941975.0
2024-01-22,,3879.4500122070312,,,,
2024-01-23,3756.914794921875,3858.25,3933.89990234375,3842.75,3900.0,2618854.0
2024-01-24,3740.896728515625,3841.800048828125,3883.64990234375,3805.60009765625,3880.0,2657709.0
2024-01-25,3710.224365234375,3810.300048828125,3861.0,3778.699951171875,3839.89990234375,2205154.0
2024-01-26,,3807.9750366210938,,,,
2024-01-29,3701.168701171875,3801.0,3820.0,3780.85009765625,3800.800048828125,1646747.0
2024-01-30,3700.73046875,3800.550048828125,3847.800048828125,3787.0,3807.449951171875,1411621.0
2024-01-31,3715.7255859375,3815.949951171875,3834.0,3796.449951171875,3811.199951171875,2459358.0
2024-02-01,3752.92236328125,3854.14990234375,3904.89990234375,3805.050048828125,3820.0,2363107.0
2024-02-02,3862.126953125,3966.300048828125,3984.39990234375,3872.0,3875.050048828125,2826510.0
2024-02-05,3868.943115234375,3973.300048828125,4022.0,3962.10009765625,3983.0,1691523.0
2024-02-06,4027.3701171875,4136.0,4149.89990234375,3990.0,3997.0,4474396.0
